;0;Unnamed: 0;Unnamed: 4;aantal;beeld;omschrijving_sluit;sluit_barcode
11;;707.0;;500.0;202011726_layout_64.pdf;Rol 0708   901631000200 | labels tbv 1631000200;8720195286974.0
12;;708.0;;500.0;202011726_layout_64.pdf;Rol 0709   901631000200 | labels tbv 1631000200;8720195286974.0
13;;709.0;;500.0;202011726_layout_64.pdf;Rol 0710   901631000200 | labels tbv 1631000200;8720195286974.0
14;;710.0;;500.0;202011726_layout_64.pdf;Rol 0711   901631000200 | labels tbv 1631000200;8720195286974.0
15;;711.0;;500.0;202011726_layout_64.pdf;Rol 0712   901631000200 | labels tbv 1631000200;8720195286974.0
16;;712.0;;500.0;202011726_layout_64.pdf;Rol 0713   901631000200 | labels tbv 1631000200;8720195286974.0
17;;713.0;;500.0;202011726_layout_64.pdf;Rol 0714   901631000200 | labels tbv 1631000200;8720195286974.0
18;;714.0;;500.0;202011726_layout_64.pdf;Rol 0715   901631000200 | labels tbv 1631000200;8720195286974.0
19;;715.0;;500.0;202011726_layout_64.pdf;Rol 0716   901631000200 | labels tbv 1631000200;8720195286974.0
20;;716.0;;500.0;202011726_layout_64.pdf;Rol 0717   901631000200 | labels tbv 1631000200;8720195286974.0
21;;717.0;;500.0;202011726_layout_64.pdf;Rol 0718   901631000200 | labels tbv 1631000200;8720195286974.0
22;;718.0;;500.0;202011726_layout_64.pdf;Rol 0719   901631000200 | labels tbv 1631000200;8720195286974.0
23;;719.0;;500.0;202011726_layout_64.pdf;Rol 0720   901631000200 | labels tbv 1631000200;8720195286974.0
24;;720.0;;500.0;202011726_layout_64.pdf;Rol 0721   901631000200 | labels tbv 1631000200;8720195286974.0
25;;721.0;;500.0;202011726_layout_64.pdf;Rol 0722   901631000200 | labels tbv 1631000200;8720195286974.0
26;;722.0;;500.0;202011726_layout_64.pdf;Rol 0723   901631000200 | labels tbv 1631000200;8720195286974.0
27;;723.0;;500.0;202011726_layout_64.pdf;Rol 0724   901631000200 | labels tbv 1631000200;8720195286974.0
28;;724.0;;500.0;202011726_layout_64.pdf;Rol 0725   901631000200 | labels tbv 1631000200;8720195286974.0
0;202011726_inschiet_met_rolnummer_baan_26 | 14500 etiketten;;;;;;
0;;725.0;;500.0;202011726_layout_64.pdf;Rol 0726   901631000200 | labels tbv 1631000200;8720195286974.0
1;;726.0;;500.0;202011726_layout_64.pdf;Rol 0727   901631000200 | labels tbv 1631000200;8720195286974.0
2;;727.0;;500.0;202011726_layout_64.pdf;Rol 0728   901631000200 | labels tbv 1631000200;8720195286974.0
3;;728.0;;500.0;202011726_layout_64.pdf;Rol 0729   901631000200 | labels tbv 1631000200;8720195286974.0
4;;729.0;;500.0;202011726_layout_64.pdf;Rol 0730   901631000200 | labels tbv 1631000200;8720195286974.0
5;;730.0;;500.0;202011726_layout_65.pdf;Rol 0731   901631000250 | labels tbv 1631000250;8720195286981.0
6;;731.0;;500.0;202011726_layout_65.pdf;Rol 0732   901631000250 | labels tbv 1631000250;8720195286981.0
7;;732.0;;500.0;202011726_layout_65.pdf;Rol 0733   901631000250 | labels tbv 1631000250;8720195286981.0
8;;733.0;;500.0;202011726_layout_65.pdf;Rol 0734   901631000250 | labels tbv 1631000250;8720195286981.0
9;;734.0;;500.0;202011726_layout_66.pdf;Rol 0735   901631000275 | labels tbv 1631000275;8720195286998.0
10;;735.0;;500.0;202011726_layout_66.pdf;Rol 0736   901631000275 | labels tbv 1631000275;8720195286998.0
11;;736.0;;500.0;202011726_layout_66.pdf;Rol 0737   901631000275 | labels tbv 1631000275;8720195286998.0
12;;737.0;;500.0;202011726_layout_66.pdf;Rol 0738   901631000275 | labels tbv 1631000275;8720195286998.0
13;;738.0;;500.0;202011726_layout_66.pdf;Rol 0739   901631000275 | labels tbv 1631000275;8720195286998.0
14;;739.0;;500.0;202011726_layout_66.pdf;Rol 0740   901631000275 | labels tbv 1631000275;8720195286998.0
15;;740.0;;500.0;202011726_layout_66.pdf;Rol 0741   901631000275 | labels tbv 1631000275;8720195286998.0
16;;741.0;;500.0;202011726_layout_66.pdf;Rol 0742   901631000275 | labels tbv 1631000275;8720195286998.0
17;;742.0;;500.0;202011726_layout_66.pdf;Rol 0743   901631000275 | labels tbv 1631000275;8720195286998.0
18;;743.0;;500.0;202011726_layout_66.pdf;Rol 0744   901631000275 | labels tbv 1631000275;8720195286998.0
19;;744.0;;500.0;202011726_layout_66.pdf;Rol 0745   901631000275 | labels tbv 1631000275;8720195286998.0
20;;745.0;;500.0;202011726_layout_66.pdf;Rol 0746   901631000275 | labels tbv 1631000275;8720195286998.0
21;;746.0;;500.0;202011726_layout_66.pdf;Rol 0747   901631000275 | labels tbv 1631000275;8720195286998.0
22;;747.0;;500.0;202011726_layout_66.pdf;Rol 0748   901631000275 | labels tbv 1631000275;8720195286998.0
23;;748.0;;500.0;202011726_layout_67.pdf;Rol 0749   901631000300 | labels tbv 1631000300;8720195287001.0
24;;749.0;;500.0;202011726_layout_67.pdf;Rol 0750   901631000300 | labels tbv 1631000300;8720195287001.0
25;;750.0;;500.0;202011726_layout_67.pdf;Rol 0751   901631000300 | labels tbv 1631000300;8720195287001.0
26;;751.0;;500.0;202011726_layout_67.pdf;Rol 0752   901631000300 | labels tbv 1631000300;8720195287001.0
27;;752.0;;500.0;202011726_layout_67.pdf;Rol 0753   901631000300 | labels tbv 1631000300;8720195287001.0
28;;753.0;;500.0;202011726_layout_67.pdf;Rol 0754   901631000300 | labels tbv 1631000300;8720195287001.0
0;202011726_inschiet_met_rolnummer_baan_27 | 14500 etiketten;;;;;;
0;;754.0;;500.0;202011726_layout_67.pdf;Rol 0755   901631000300 | labels tbv 1631000300;8720195287001.0
1;;755.0;;500.0;202011726_layout_67.pdf;Rol 0756   901631000300 | labels tbv 1631000300;8720195287001.0
2;;756.0;;500.0;202011726_layout_68.pdf;Rol 0757   901631000375 | labels tbv 1631000375;8720195287018.0
3;;757.0;;500.0;202011726_layout_68.pdf;Rol 0758   901631000375 | labels tbv 1631000375;8720195287018.0
4;;758.0;;500.0;202011726_layout_69.pdf;Rol 0759   901631001200 | labels tbv 1631001200;8720195287025.0
5;;759.0;;500.0;202011726_layout_69.pdf;Rol 0760   901631001200 | labels tbv 1631001200;8720195287025.0
6;;760.0;;500.0;202011726_layout_69.pdf;Rol 0761   901631001200 | labels tbv 1631001200;8720195287025.0
7;;761.0;;500.0;202011726_layout_69.pdf;Rol 0762   901631001200 | labels tbv 1631001200;8720195287025.0
8;;762.0;;500.0;202011726_layout_69.pdf;Rol 0763   901631001200 | labels tbv 1631001200;8720195287025.0
9;;763.0;;500.0;202011726_layout_69.pdf;Rol 0764   901631001200 | labels tbv 1631001200;8720195287025.0
10;;764.0;;500.0;202011726_layout_69.pdf;Rol 0765   901631001200 | labels tbv 1631001200;8720195287025.0
11;;765.0;;500.0;202011726_layout_69.pdf;Rol 0766   901631001200 | labels tbv 1631001200;8720195287025.0
12;;766.0;;500.0;202011726_layout_69.pdf;Rol 0767   901631001200 | labels tbv 1631001200;8720195287025.0
13;;767.0;;500.0;202011726_layout_69.pdf;Rol 0768   901631001200 | labels tbv 1631001200;8720195287025.0
14;;768.0;;500.0;202011726_layout_69.pdf;Rol 0769   901631001200 | labels tbv 1631001200;8720195287025.0
15;;769.0;;500.0;202011726_layout_69.pdf;Rol 0770   901631001200 | labels tbv 1631001200;8720195287025.0
16;;770.0;;500.0;202011726_layout_69.pdf;Rol 0771   901631001200 | labels tbv 1631001200;8720195287025.0
17;;771.0;;500.0;202011726_layout_69.pdf;Rol 0772   901631001200 | labels tbv 1631001200;8720195287025.0
18;;772.0;;500.0;202011726_layout_69.pdf;Rol 0773   901631001200 | labels tbv 1631001200;8720195287025.0
19;;773.0;;500.0;202011726_layout_69.pdf;Rol 0774   901631001200 | labels tbv 1631001200;8720195287025.0
20;;774.0;;500.0;202011726_layout_69.pdf;Rol 0775   901631001200 | labels tbv 1631001200;8720195287025.0
21;;775.0;;500.0;202011726_layout_69.pdf;Rol 0776   901631001200 | labels tbv 1631001200;8720195287025.0
22;;776.0;;500.0;202011726_layout_69.pdf;Rol 0777   901631001200 | labels tbv 1631001200;8720195287025.0
23;;777.0;;500.0;202011726_layout_69.pdf;Rol 0778   901631001200 | labels tbv 1631001200;8720195287025.0
24;;778.0;;500.0;202011726_layout_69.pdf;Rol 0779   901631001200 | labels tbv 1631001200;8720195287025.0
25;;779.0;;500.0;202011726_layout_69.pdf;Rol 0780   901631001200 | labels tbv 1631001200;8720195287025.0
26;;780.0;;500.0;202011726_layout_69.pdf;Rol 0781   901631001200 | labels tbv 1631001200;8720195287025.0
27;;781.0;;500.0;202011726_layout_69.pdf;Rol 0782   901631001200 | labels tbv 1631001200;8720195287025.0
28;;782.0;;500.0;202011726_layout_69.pdf;Rol 0783   901631001200 | labels tbv 1631001200;8720195287025.0
0;202011726_inschiet_met_rolnummer_baan_28 | 14500 etiketten;;;;;;
0;;783.0;;500.0;202011726_layout_69.pdf;Rol 0784   901631001200 | labels tbv 1631001200;8720195287025.0
1;;784.0;;500.0;202011726_layout_69.pdf;Rol 0785   901631001200 | labels tbv 1631001200;8720195287025.0
2;;785.0;;500.0;202011726_layout_69.pdf;Rol 0786   901631001200 | labels tbv 1631001200;8720195287025.0
3;;786.0;;500.0;202011726_layout_69.pdf;Rol 0787   901631001200 | labels tbv 1631001200;8720195287025.0
4;;787.0;;500.0;202011726_layout_69.pdf;Rol 0788   901631001200 | labels tbv 1631001200;8720195287025.0
5;;788.0;;500.0;202011726_layout_69.pdf;Rol 0789   901631001200 | labels tbv 1631001200;8720195287025.0
6;;789.0;;500.0;202011726_layout_69.pdf;Rol 0790   901631001200 | labels tbv 1631001200;8720195287025.0
7;;790.0;;500.0;202011726_layout_69.pdf;Rol 0791   901631001200 | labels tbv 1631001200;8720195287025.0
8;;791.0;;500.0;202011726_layout_69.pdf;Rol 0792   901631001200 | labels tbv 1631001200;8720195287025.0
9;;792.0;;500.0;202011726_layout_69.pdf;Rol 0793   901631001200 | labels tbv 1631001200;8720195287025.0
10;;793.0;;500.0;202011726_layout_69.pdf;Rol 0794   901631001200 | labels tbv 1631001200;8720195287025.0
11;;794.0;;500.0;202011726_layout_69.pdf;Rol 0795   901631001200 | labels tbv 1631001200;8720195287025.0
12;;795.0;;500.0;202011726_layout_69.pdf;Rol 0796   901631001200 | labels tbv 1631001200;8720195287025.0
13;;796.0;;500.0;202011726_layout_69.pdf;Rol 0797   901631001200 | labels tbv 1631001200;8720195287025.0
14;;797.0;;500.0;202011726_layout_69.pdf;Rol 0798   901631001200 | labels tbv 1631001200;8720195287025.0
15;;798.0;;500.0;202011726_layout_69.pdf;Rol 0799   901631001200 | labels tbv 1631001200;8720195287025.0
16;;799.0;;500.0;202011726_layout_69.pdf;Rol 0800   901631001200 | labels tbv 1631001200;8720195287025.0
17;;800.0;;500.0;202011726_layout_69.pdf;Rol 0801   901631001200 | labels tbv 1631001200;8720195287025.0
18;;801.0;;500.0;202011726_layout_69.pdf;Rol 0802   901631001200 | labels tbv 1631001200;8720195287025.0
19;;802.0;;500.0;202011726_layout_69.pdf;Rol 0803   901631001200 | labels tbv 1631001200;8720195287025.0
20;;803.0;;500.0;202011726_layout_69.pdf;Rol 0804   901631001200 | labels tbv 1631001200;8720195287025.0
21;;804.0;;500.0;202011726_layout_69.pdf;Rol 0805   901631001200 | labels tbv 1631001200;8720195287025.0
22;;805.0;;500.0;202011726_layout_69.pdf;Rol 0806   901631001200 | labels tbv 1631001200;8720195287025.0
23;;806.0;;500.0;202011726_layout_69.pdf;Rol 0807   901631001200 | labels tbv 1631001200;8720195287025.0
24;;807.0;;500.0;202011726_layout_69.pdf;Rol 0808   901631001200 | labels tbv 1631001200;8720195287025.0
25;;808.0;;500.0;202011726_layout_69.pdf;Rol 0809   901631001200 | labels tbv 1631001200;8720195287025.0
26;;809.0;;500.0;202011726_layout_69.pdf;Rol 0810   901631001200 | labels tbv 1631001200;8720195287025.0
27;;810.0;;500.0;202011726_layout_69.pdf;Rol 0811   901631001200 | labels tbv 1631001200;8720195287025.0
28;;811.0;;500.0;202011726_layout_69.pdf;Rol 0812   901631001200 | labels tbv 1631001200;8720195287025.0
0;202011726_inschiet_met_rolnummer_baan_29 | 14500 etiketten;;;;;;
0;;812.0;;500.0;202011726_layout_69.pdf;Rol 0813   901631001200 | labels tbv 1631001200;8720195287025.0
1;;813.0;;500.0;202011726_layout_69.pdf;Rol 0814   901631001200 | labels tbv 1631001200;8720195287025.0
2;;814.0;;500.0;202011726_layout_69.pdf;Rol 0815   901631001200 | labels tbv 1631001200;8720195287025.0
3;;815.0;;500.0;202011726_layout_69.pdf;Rol 0816   901631001200 | labels tbv 1631001200;8720195287025.0
4;;816.0;;500.0;202011726_layout_69.pdf;Rol 0817   901631001200 | labels tbv 1631001200;8720195287025.0
5;;817.0;;500.0;202011726_layout_69.pdf;Rol 0818   901631001200 | labels tbv 1631001200;8720195287025.0
6;;818.0;;500.0;202011726_layout_69.pdf;Rol 0819   901631001200 | labels tbv 1631001200;8720195287025.0
7;;819.0;;500.0;202011726_layout_69.pdf;Rol 0820   901631001200 | labels tbv 1631001200;8720195287025.0
8;;820.0;;500.0;202011726_layout_69.pdf;Rol 0821   901631001200 | labels tbv 1631001200;8720195287025.0
9;;821.0;;500.0;202011726_layout_69.pdf;Rol 0822   901631001200 | labels tbv 1631001200;8720195287025.0
10;;822.0;;500.0;202011726_layout_69.pdf;Rol 0823   901631001200 | labels tbv 1631001200;8720195287025.0
11;;823.0;;500.0;202011726_layout_69.pdf;Rol 0824   901631001200 | labels tbv 1631001200;8720195287025.0
12;;824.0;;500.0;202011726_layout_69.pdf;Rol 0825   901631001200 | labels tbv 1631001200;8720195287025.0
13;;825.0;;500.0;202011726_layout_69.pdf;Rol 0826   901631001200 | labels tbv 1631001200;8720195287025.0
14;;826.0;;500.0;202011726_layout_69.pdf;Rol 0827   901631001200 | labels tbv 1631001200;8720195287025.0
15;;827.0;;500.0;202011726_layout_69.pdf;Rol 0828   901631001200 | labels tbv 1631001200;8720195287025.0
16;;828.0;;500.0;202011726_layout_69.pdf;Rol 0829   901631001200 | labels tbv 1631001200;8720195287025.0
17;;829.0;;500.0;202011726_layout_69.pdf;Rol 0830   901631001200 | labels tbv 1631001200;8720195287025.0
18;;830.0;;500.0;202011726_layout_69.pdf;Rol 0831   901631001200 | labels tbv 1631001200;8720195287025.0
19;;831.0;;500.0;202011726_layout_69.pdf;Rol 0832   901631001200 | labels tbv 1631001200;8720195287025.0
20;;832.0;;500.0;202011726_layout_69.pdf;Rol 0833   901631001200 | labels tbv 1631001200;8720195287025.0
21;;833.0;;500.0;202011726_layout_69.pdf;Rol 0834   901631001200 | labels tbv 1631001200;8720195287025.0
22;;834.0;;500.0;202011726_layout_69.pdf;Rol 0835   901631001200 | labels tbv 1631001200;8720195287025.0
23;;835.0;;500.0;202011726_layout_69.pdf;Rol 0836   901631001200 | labels tbv 1631001200;8720195287025.0
24;;836.0;;500.0;202011726_layout_69.pdf;Rol 0837   901631001200 | labels tbv 1631001200;8720195287025.0
25;;837.0;;500.0;202011726_layout_69.pdf;Rol 0838   901631001200 | labels tbv 1631001200;8720195287025.0
26;;838.0;;500.0;202011726_layout_69.pdf;Rol 0839   901631001200 | labels tbv 1631001200;8720195287025.0
27;;839.0;;500.0;202011726_layout_69.pdf;Rol 0840   901631001200 | labels tbv 1631001200;8720195287025.0
28;;840.0;;500.0;202011726_layout_69.pdf;Rol 0841   901631001200 | labels tbv 1631001200;8720195287025.0
0;202011726_inschiet_met_rolnummer_baan_30 | 14500 etiketten;;;;;;
0;;841.0;;500.0;202011726_layout_69.pdf;Rol 0842   901631001200 | labels tbv 1631001200;8720195287025.0
1;;842.0;;500.0;202011726_layout_69.pdf;Rol 0843   901631001200 | labels tbv 1631001200;8720195287025.0
2;;843.0;;500.0;202011726_layout_69.pdf;Rol 0844   901631001200 | labels tbv 1631001200;8720195287025.0
3;;844.0;;500.0;202011726_layout_69.pdf;Rol 0845   901631001200 | labels tbv 1631001200;8720195287025.0
4;;845.0;;500.0;202011726_layout_69.pdf;Rol 0846   901631001200 | labels tbv 1631001200;8720195287025.0
5;;846.0;;500.0;202011726_layout_69.pdf;Rol 0847   901631001200 | labels tbv 1631001200;8720195287025.0
6;;847.0;;500.0;202011726_layout_69.pdf;Rol 0848   901631001200 | labels tbv 1631001200;8720195287025.0
7;;848.0;;500.0;202011726_layout_69.pdf;Rol 0849   901631001200 | labels tbv 1631001200;8720195287025.0
8;;849.0;;500.0;202011726_layout_69.pdf;Rol 0850   901631001200 | labels tbv 1631001200;8720195287025.0
9;;850.0;;500.0;202011726_layout_69.pdf;Rol 0851   901631001200 | labels tbv 1631001200;8720195287025.0
10;;851.0;;500.0;202011726_layout_69.pdf;Rol 0852   901631001200 | labels tbv 1631001200;8720195287025.0
11;;852.0;;500.0;202011726_layout_69.pdf;Rol 0853   901631001200 | labels tbv 1631001200;8720195287025.0
12;;853.0;;500.0;202011726_layout_69.pdf;Rol 0854   901631001200 | labels tbv 1631001200;8720195287025.0
13;;854.0;;500.0;202011726_layout_69.pdf;Rol 0855   901631001200 | labels tbv 1631001200;8720195287025.0
14;;855.0;;500.0;202011726_layout_69.pdf;Rol 0856   901631001200 | labels tbv 1631001200;8720195287025.0
15;;856.0;;500.0;202011726_layout_69.pdf;Rol 0857   901631001200 | labels tbv 1631001200;8720195287025.0
16;;857.0;;500.0;202011726_layout_69.pdf;Rol 0858   901631001200 | labels tbv 1631001200;8720195287025.0
17;;858.0;;500.0;202011726_layout_69.pdf;Rol 0859   901631001200 | labels tbv 1631001200;8720195287025.0
18;;859.0;;500.0;202011726_layout_69.pdf;Rol 0860   901631001200 | labels tbv 1631001200;8720195287025.0
19;;860.0;;500.0;202011726_layout_69.pdf;Rol 0861   901631001200 | labels tbv 1631001200;8720195287025.0
20;;861.0;;500.0;202011726_layout_69.pdf;Rol 0862   901631001200 | labels tbv 1631001200;8720195287025.0
21;;862.0;;500.0;202011726_layout_69.pdf;Rol 0863   901631001200 | labels tbv 1631001200;8720195287025.0
22;;863.0;;500.0;202011726_layout_69.pdf;Rol 0864   901631001200 | labels tbv 1631001200;8720195287025.0
23;;864.0;;500.0;202011726_layout_69.pdf;Rol 0865   901631001200 | labels tbv 1631001200;8720195287025.0
24;;865.0;;500.0;202011726_layout_69.pdf;Rol 0866   901631001200 | labels tbv 1631001200;8720195287025.0
25;;866.0;;500.0;202011726_layout_69.pdf;Rol 0867   901631001200 | labels tbv 1631001200;8720195287025.0
26;;867.0;;500.0;202011726_layout_69.pdf;Rol 0868   901631001200 | labels tbv 1631001200;8720195287025.0
27;;868.0;;500.0;202011726_layout_69.pdf;Rol 0869   901631001200 | labels tbv 1631001200;8720195287025.0
28;;869.0;;500.0;202011726_layout_69.pdf;Rol 0870   901631001200 | labels tbv 1631001200;8720195287025.0
0;202011726_inschiet_met_rolnummer_baan_31 | 14500 etiketten;;;;;;
0;;870.0;;500.0;202011726_layout_69.pdf;Rol 0871   901631001200 | labels tbv 1631001200;8720195287025.0
1;;871.0;;500.0;202011726_layout_69.pdf;Rol 0872   901631001200 | labels tbv 1631001200;8720195287025.0
2;;872.0;;500.0;202011726_layout_69.pdf;Rol 0873   901631001200 | labels tbv 1631001200;8720195287025.0
3;;873.0;;500.0;202011726_layout_69.pdf;Rol 0874   901631001200 | labels tbv 1631001200;8720195287025.0
4;;874.0;;500.0;202011726_layout_69.pdf;Rol 0875   901631001200 | labels tbv 1631001200;8720195287025.0
5;;875.0;;500.0;202011726_layout_69.pdf;Rol 0876   901631001200 | labels tbv 1631001200;8720195287025.0
6;;876.0;;500.0;202011726_layout_69.pdf;Rol 0877   901631001200 | labels tbv 1631001200;8720195287025.0
7;;877.0;;500.0;202011726_layout_69.pdf;Rol 0878   901631001200 | labels tbv 1631001200;8720195287025.0
8;;878.0;;500.0;202011726_layout_69.pdf;Rol 0879   901631001200 | labels tbv 1631001200;8720195287025.0
9;;879.0;;500.0;202011726_layout_69.pdf;Rol 0880   901631001200 | labels tbv 1631001200;8720195287025.0
10;;880.0;;500.0;202011726_layout_69.pdf;Rol 0881   901631001200 | labels tbv 1631001200;8720195287025.0
11;;881.0;;500.0;202011726_layout_69.pdf;Rol 0882   901631001200 | labels tbv 1631001200;8720195287025.0
12;;882.0;;500.0;202011726_layout_69.pdf;Rol 0883   901631001200 | labels tbv 1631001200;8720195287025.0
13;;883.0;;500.0;202011726_layout_69.pdf;Rol 0884   901631001200 | labels tbv 1631001200;8720195287025.0
14;;884.0;;500.0;202011726_layout_69.pdf;Rol 0885   901631001200 | labels tbv 1631001200;8720195287025.0
15;;885.0;;500.0;202011726_layout_69.pdf;Rol 0886   901631001200 | labels tbv 1631001200;8720195287025.0
16;;886.0;;500.0;202011726_layout_69.pdf;Rol 0887   901631001200 | labels tbv 1631001200;8720195287025.0
17;;887.0;;500.0;202011726_layout_69.pdf;Rol 0888   901631001200 | labels tbv 1631001200;8720195287025.0
18;;888.0;;500.0;202011726_layout_69.pdf;Rol 0889   901631001200 | labels tbv 1631001200;8720195287025.0
19;;889.0;;500.0;202011726_layout_69.pdf;Rol 0890   901631001200 | labels tbv 1631001200;8720195287025.0
20;;890.0;;500.0;202011726_layout_69.pdf;Rol 0891   901631001200 | labels tbv 1631001200;8720195287025.0
21;;891.0;;500.0;202011726_layout_69.pdf;Rol 0892   901631001200 | labels tbv 1631001200;8720195287025.0
22;;892.0;;500.0;202011726_layout_69.pdf;Rol 0893   901631001200 | labels tbv 1631001200;8720195287025.0
23;;893.0;;500.0;202011726_layout_69.pdf;Rol 0894   901631001200 | labels tbv 1631001200;8720195287025.0
24;;894.0;;500.0;202011726_layout_69.pdf;Rol 0895   901631001200 | labels tbv 1631001200;8720195287025.0
25;;895.0;;500.0;202011726_layout_69.pdf;Rol 0896   901631001200 | labels tbv 1631001200;8720195287025.0
26;;896.0;;500.0;202011726_layout_69.pdf;Rol 0897   901631001200 | labels tbv 1631001200;8720195287025.0
27;;897.0;;500.0;202011726_layout_69.pdf;Rol 0898   901631001200 | labels tbv 1631001200;8720195287025.0
28;;898.0;;500.0;202011726_layout_69.pdf;Rol 0899   901631001200 | labels tbv 1631001200;8720195287025.0
0;202011726_inschiet_met_rolnummer_baan_32 | 14500 etiketten;;;;;;
0;;899.0;;500.0;202011726_layout_69.pdf;Rol 0900   901631001200 | labels tbv 1631001200;8720195287025.0
1;;900.0;;500.0;202011726_layout_69.pdf;Rol 0901   901631001200 | labels tbv 1631001200;8720195287025.0
2;;901.0;;500.0;202011726_layout_69.pdf;Rol 0902   901631001200 | labels tbv 1631001200;8720195287025.0
3;;902.0;;500.0;202011726_layout_69.pdf;Rol 0903   901631001200 | labels tbv 1631001200;8720195287025.0
4;;903.0;;500.0;202011726_layout_69.pdf;Rol 0904   901631001200 | labels tbv 1631001200;8720195287025.0
5;;904.0;;500.0;202011726_layout_69.pdf;Rol 0905   901631001200 | labels tbv 1631001200;8720195287025.0
6;;905.0;;500.0;202011726_layout_69.pdf;Rol 0906   901631001200 | labels tbv 1631001200;8720195287025.0
7;;906.0;;500.0;202011726_layout_69.pdf;Rol 0907   901631001200 | labels tbv 1631001200;8720195287025.0
8;;907.0;;500.0;202011726_layout_69.pdf;Rol 0908   901631001200 | labels tbv 1631001200;8720195287025.0
9;;908.0;;500.0;202011726_layout_69.pdf;Rol 0909   901631001200 | labels tbv 1631001200;8720195287025.0
10;;909.0;;500.0;202011726_layout_69.pdf;Rol 0910   901631001200 | labels tbv 1631001200;8720195287025.0
11;;910.0;;500.0;202011726_layout_69.pdf;Rol 0911   901631001200 | labels tbv 1631001200;8720195287025.0
12;;911.0;;500.0;202011726_layout_69.pdf;Rol 0912   901631001200 | labels tbv 1631001200;8720195287025.0
13;;912.0;;500.0;202011726_layout_69.pdf;Rol 0913   901631001200 | labels tbv 1631001200;8720195287025.0
14;;913.0;;500.0;202011726_layout_69.pdf;Rol 0914   901631001200 | labels tbv 1631001200;8720195287025.0
15;;914.0;;500.0;202011726_layout_69.pdf;Rol 0915   901631001200 | labels tbv 1631001200;8720195287025.0
16;;915.0;;500.0;202011726_layout_69.pdf;Rol 0916   901631001200 | labels tbv 1631001200;8720195287025.0
17;;916.0;;500.0;202011726_layout_69.pdf;Rol 0917   901631001200 | labels tbv 1631001200;8720195287025.0
18;;917.0;;500.0;202011726_layout_69.pdf;Rol 0918   901631001200 | labels tbv 1631001200;8720195287025.0
19;;918.0;;500.0;202011726_layout_69.pdf;Rol 0919   901631001200 | labels tbv 1631001200;8720195287025.0
20;;919.0;;500.0;202011726_layout_69.pdf;Rol 0920   901631001200 | labels tbv 1631001200;8720195287025.0
21;;920.0;;500.0;202011726_layout_70.pdf;Rol 0921   901631001300 | labels tbv 1631001300;8720195287032.0
22;;921.0;;500.0;202011726_layout_70.pdf;Rol 0922   901631001300 | labels tbv 1631001300;8720195287032.0
23;;922.0;;500.0;202011726_layout_70.pdf;Rol 0923   901631001300 | labels tbv 1631001300;8720195287032.0
24;;923.0;;500.0;202011726_layout_70.pdf;Rol 0924   901631001300 | labels tbv 1631001300;8720195287032.0
25;;924.0;;500.0;202011726_layout_70.pdf;Rol 0925   901631001300 | labels tbv 1631001300;8720195287032.0
26;;925.0;;500.0;202011726_layout_70.pdf;Rol 0926   901631001300 | labels tbv 1631001300;8720195287032.0
27;;926.0;;500.0;202011726_layout_70.pdf;Rol 0927   901631001300 | labels tbv 1631001300;8720195287032.0
28;;927.0;;500.0;202011726_layout_70.pdf;Rol 0928   901631001300 | labels tbv 1631001300;8720195287032.0
0;202011726_inschiet_met_rolnummer_baan_33 | 14500 etiketten;;;;;;
0;;928.0;;500.0;202011726_layout_70.pdf;Rol 0929   901631001300 | labels tbv 1631001300;8720195287032.0
1;;929.0;;500.0;202011726_layout_70.pdf;Rol 0930   901631001300 | labels tbv 1631001300;8720195287032.0
2;;930.0;;500.0;202011726_layout_70.pdf;Rol 0931   901631001300 | labels tbv 1631001300;8720195287032.0
3;;931.0;;500.0;202011726_layout_70.pdf;Rol 0932   901631001300 | labels tbv 1631001300;8720195287032.0
4;;932.0;;500.0;202011726_layout_71.pdf;Rol 0933   901640000200 | labels tbv 1640000200;8720195287049.0
5;;933.0;;500.0;202011726_layout_71.pdf;Rol 0934   901640000200 | labels tbv 1640000200;8720195287049.0
6;;934.0;;500.0;202011726_layout_71.pdf;Rol 0935   901640000200 | labels tbv 1640000200;8720195287049.0
7;;935.0;;500.0;202011726_layout_71.pdf;Rol 0936   901640000200 | labels tbv 1640000200;8720195287049.0
8;;936.0;;500.0;202011726_layout_71.pdf;Rol 0937   901640000200 | labels tbv 1640000200;8720195287049.0
9;;937.0;;500.0;202011726_layout_71.pdf;Rol 0938   901640000200 | labels tbv 1640000200;8720195287049.0
10;;938.0;;500.0;202011726_layout_71.pdf;Rol 0939   901640000200 | labels tbv 1640000200;8720195287049.0
11;;939.0;;500.0;202011726_layout_71.pdf;Rol 0940   901640000200 | labels tbv 1640000200;8720195287049.0
12;;940.0;;500.0;202011726_layout_71.pdf;Rol 0941   901640000200 | labels tbv 1640000200;8720195287049.0
13;;941.0;;500.0;202011726_layout_71.pdf;Rol 0942   901640000200 | labels tbv 1640000200;8720195287049.0
14;;942.0;;500.0;202011726_layout_71.pdf;Rol 0943   901640000200 | labels tbv 1640000200;8720195287049.0
15;;943.0;;500.0;202011726_layout_71.pdf;Rol 0944   901640000200 | labels tbv 1640000200;8720195287049.0
16;;944.0;;500.0;202011726_layout_71.pdf;Rol 0945   901640000200 | labels tbv 1640000200;8720195287049.0
17;;945.0;;500.0;202011726_layout_71.pdf;Rol 0946   901640000200 | labels tbv 1640000200;8720195287049.0
